file,0011.fd2,,,,
date,2015-Sep-17 01:15:42,,,,
desc,FFT Data,,,,
note,,,,,
ch_name,Ch2,,,,
ch_type,Cross Spectrum,,,,
x_unit,Hz,,,,
y_unit,mm/s*mm/s,,,,
window,Rectangular,1.00E+00,,,
weighting,None,,,,
detection,rms,,,,
overall,0.000000e+000 rms,,,,
ref_ch_name,Ch1,,,,
ref_ch_id,+1X,,,,
ref_y_unit,mm/s,,,,
db_ref,1.00E+00,,,,
slice,Off,0.00E+00,,,
rpm,2.81E+03,,,,
time,2015-Sep-17 01:15:42,,,,
data,,,,,
x,y(re),y(im),y(magn),y(rad),y(dB)
7.73E+02,1.985076,-2.72E-06,2.74E-06,-1.45E+00,-1.11E+02
7.75E+02,1.427503,5.08E-06,5.90E-06,2.10E+00,-1.05E+02
7.78E+02,2.542649,-2.06E-06,2.70E-06,-8.66E-01,-1.11E+02
7.80E+02,2.103488,7.85E-06,1.22E-05,2.44E+00,-9.83E+01
7.83E+02,1.2537,8.68E-06,1.84E-05,2.65E+00,-9.47E+01
7.85E+02,0.619831,-8.55E-06,9.57E-06,-2.04E+00,-1.00E+02
7.88E+02,-0.545823,4.53E-05,5.61E-05,2.20E+00,-8.50E+01
7.90E+02,-1.386913,-1.75E-05,6.40E-04,-3.11E+00,-6.39E+01
7.93E+02,-1.181524,7.07E-05,9.63E-05,2.32E+00,-8.03E+01
7.95E+02,-0.620136,2.70E-04,1.04E-03,2.88E+00,-5.96E+01
7.98E+02,-0.403149,3.06E-04,9.17E-04,2.80E+00,-6.08E+01
8.00E+02,-0.400098,1.45E-05,1.46E-05,1.47E+00,-9.67E+01
8.03E+02,-0.259865,5.47E-04,1.01E-03,2.57E+00,-6.00E+01
8.05E+02,-0.248115,-2.29E-05,4.08E-04,-3.09E+00,-6.78E+01
8.08E+02,-0.45381,2.39E-06,1.15E-04,3.12E+00,-7.88E+01
8.10E+02,-0.299539,-4.25E-06,1.24E-05,-2.79E+00,-9.81E+01
8.13E+02,-0.440229,5.65E-06,8.21E-05,3.07E+00,-8.17E+01
8.15E+02,-0.677053,-1.01E-06,2.88E-06,-2.78E+00,-1.11E+02
8.18E+02,-0.743431,-4.64E-06,2.28E-05,-2.94E+00,-9.28E+01
8.20E+02,-0.573443,-1.63E-06,6.23E-06,-2.88E+00,-1.04E+02
8.23E+02,-0.716574,1.81E-05,1.90E-05,1.88E+00,-9.44E+01
8.25E+02,-0.634937,7.47E-06,8.42E-05,3.05E+00,-8.15E+01
8.28E+02,-0.048219,5.11E-06,1.55E-05,2.81E+00,-9.62E+01
8.30E+02,0.469527,8.62E-06,9.99E-05,3.06E+00,-8.00E+01
8.33E+02,1.248664,2.78E-05,5.49E-05,2.61E+00,-8.52E+01
8.35E+02,1.187627,-9.62E-06,4.55E-05,-2.93E+00,-8.68E+01
8.38E+02,0.821558,-4.84E-04,1.80E-03,-2.87E+00,-5.49E+01
8.40E+02,1.631366,3.25E-05,1.41E-04,2.91E+00,-7.70E+01
8.43E+02,1.347392,5.54E-05,7.02E-05,9.11E-01,-8.31E+01
8.45E+02,0.880154,-3.11E-05,3.22E-05,-1.84E+00,-8.98E+01
8.48E+02,1.791283,-5.33E-06,1.21E-05,-2.69E+00,-9.83E+01
8.50E+02,1.599017,7.69E-05,7.54E-04,3.04E+00,-6.24E+01
8.53E+02,0.924253,1.04E-05,6.71E-05,2.99E+00,-8.35E+01
8.55E+02,0.211188,2.31E-06,1.33E-04,3.12E+00,-7.75E+01
8.58E+02,-0.625629,5.23E-05,7.52E-05,2.37E+00,-8.25E+01
8.60E+02,-0.922422,5.33E-06,4.84E-05,3.03E+00,-8.63E+01
8.63E+02,-1.345255,-1.37E-06,6.97E-05,-3.12E+00,-8.31E+01
8.65E+02,-1.340067,2.70E-07,8.36E-06,3.11E+00,-1.02E+02
8.68E+02,-1.572923,1.00E-06,1.88E-06,5.64E-01,-1.15E+02
8.70E+02,-1.402935,1.41E-05,1.31E-04,3.03E+00,-7.76E+01
8.73E+02,-1.117435,1.80E-04,1.15E-03,2.98E+00,-5.88E+01
8.75E+02,-0.79165,3.97E-05,1.10E-04,2.77E+00,-7.92E+01
8.78E+02,-0.848109,-8.06E-06,1.83E-04,-3.10E+00,-7.48E+01
8.80E+02,-0.894955,-4.97E-06,2.06E-05,-2.90E+00,-9.37E+01
8.83E+02,-1.041291,3.81E-05,4.45E-05,2.11E+00,-8.70E+01
8.85E+02,-1.330454,-2.82E-05,4.87E-05,-2.52E+00,-8.63E+01
8.88E+02,-0.871914,3.81E-05,8.06E-05,2.65E+00,-8.19E+01
8.90E+02,-0.663167,1.22E-03,4.64E-03,2.88E+00,-4.67E+01
8.93E+02,-0.991241,-1.27E-06,7.16E-05,-3.12E+00,-8.29E+01
8.95E+02,-0.620136,3.13E-05,3.69E-05,2.13E+00,-8.87E+01
8.98E+02,-0.185247,-1.51E-05,3.42E-05,-2.68E+00,-8.93E+01
9.00E+02,0.345317,-6.21E-06,2.29E-05,-2.87E+00,-9.28E+01
9.03E+02,1.118656,4.62E-06,5.66E-06,2.19E+00,-1.05E+02
9.05E+02,1.110721,-3.15E-06,6.18E-06,-2.61E+00,-1.04E+02
9.08E+02,0.889462,1.83E-05,2.76E-05,2.42E+00,-9.12E+01
9.10E+02,1.602832,1.03E-04,2.21E-04,2.66E+00,-7.31E+01
9.13E+02,0.815607,8.10E-05,2.86E-04,2.86E+00,-7.09E+01
9.15E+02,0.723441,1.39E-05,4.29E-05,2.81E+00,-8.74E+01
9.18E+02,1.239051,3.66E-06,1.69E-05,2.92E+00,-9.54E+01
9.20E+02,1.491744,1.63E-06,2.33E-05,3.07E+00,-9.26E+01
9.23E+02,1.206244,7.38E-06,1.89E-05,2.74E+00,-9.45E+01
9.25E+02,0.159917,4.64E-05,1.50E-04,2.83E+00,-7.65E+01
9.28E+02,0.113071,-5.22E-06,9.76E-06,-2.58E+00,-1.00E+02
9.30E+02,-0.509659,5.31E-05,1.02E-04,2.59E+00,-7.99E+01
9.33E+02,-0.592822,3.43E-05,8.07E-05,2.70E+00,-8.19E+01
9.35E+02,-1.112399,1.38E-04,3.23E-04,2.70E+00,-6.98E+01
9.38E+02,-0.847651,4.10E-04,4.77E-04,2.10E+00,-6.64E+01
9.40E+02,-0.238349,6.44E-06,2.01E-05,3.27E-01,-9.40E+01
9.43E+02,-0.030061,-2.98E-05,2.28E-04,-3.01E+00,-7.28E+01
9.45E+02,0.305795,2.27E-05,8.67E-05,2.88E+00,-8.12E+01
9.48E+02,-0.641346,8.85E-06,1.04E-05,2.13E+00,-9.96E+01
9.50E+02,-0.35905,5.56E-07,1.49E-06,3.83E-01,-1.17E+02
9.53E+02,-0.518509,1.71E-06,3.57E-06,5.01E-01,-1.09E+02
9.55E+02,-0.240028,3.49E-05,4.95E-05,2.36E+00,-8.61E+01
9.58E+02,-0.432295,-3.66E-07,1.73E-06,-2.13E-01,-1.15E+02
9.60E+02,-1.127964,2.20E-05,3.63E-05,2.49E+00,-8.88E+01
9.63E+02,-1.439252,3.92E-05,7.71E-05,2.61E+00,-8.23E+01
9.65E+02,-1.286507,-6.56E-05,1.44E-04,-2.67E+00,-7.69E+01
9.68E+02,-1.190984,-1.76E-06,3.63E-05,-3.09E+00,-8.88E+01
9.70E+02,-0.018159,7.04E-06,1.05E-05,7.34E-01,-9.96E+01
9.73E+02,0.443739,-1.08E-06,1.35E-05,-3.06E+00,-9.74E+01
9.75E+02,1.115909,4.55E-06,4.66E-06,1.35E+00,-1.07E+02
9.78E+02,0.944548,2.70E-05,2.84E-05,1.88E+00,-9.09E+01
9.80E+02,2.054048,2.23E-05,2.27E-05,1.38E+00,-9.29E+01
9.83E+02,1.537522,3.49E-05,3.67E-05,1.89E+00,-8.87E+01
9.85E+02,1.751457,-1.87E-05,8.03E-05,-2.91E+00,-8.19E+01
9.88E+02,2.61391,8.10E-05,8.12E-05,1.64E+00,-8.18E+01
9.90E+02,2.241431,-1.88E-06,4.12E-05,-3.10E+00,-8.77E+01
9.93E+02,1.492049,1.40E-07,4.88E-06,2.86E-02,-1.06E+02
9.95E+02,0.502792,2.18E-07,4.19E-06,3.09E+00,-1.08E+02
9.98E+02,-0.085604,1.79E-06,1.57E-05,3.03E+00,-9.61E+01
1.00E+03,-0.825525,3.62E-05,4.47E-05,2.20E+00,-8.70E+01
,-0.374767,,,,
,-0.59038,,,,
,-0.864437,,,,
,-0.896023,,,,
,-0.781884,,,,
,-0.646077,,,,
,-0.8623,,,,
,-0.945005,,,,
,-1.222419,,,,
,-0.95706,,,,
,-1.009094,,,,
,-0.935239,,,,
,-1.341593,,,,
,-1.255226,,,,
,-0.887478,,,,
,-0.220191,,,,
,-0.015412,,,,
,-0.05295,,,,
,-0.462203,,,,
,0.21897,,,,
,0.344249,,,,
,-0.006104,,,,
,0.122379,,,,
,-0.300607,,,,
,-0.882137,,,,
,-0.702536,,,,
,-0.688192,,,,
,-0.058901,,,,
,-0.554369,,,,
,-0.670797,,,,
,-0.806909,,,,
,-0.383312,,,,
,-0.628986,,,,
,-0.901059,,,,
,-0.991393,,,,
,-1.004974,,,,
,-0.792565,,,,
,-0.725272,,,,
,-0.714743,,,,
,-0.858485,,,,
,-0.665608,,,,
,-0.296792,,,,
,0.016175,,,,
,0.522324,,,,
,1.004669,,,,
,0.216529,,,,
,0.279855,,,,
,0.094302,,,,
,0.184484,,,,
,0.663777,,,,
,1.092867,,,,
,0.632191,,,,
,0.193182,,,,
,-0.743278,,,,
,-1.223639,,,,
,-1.353038,,,,
,-1.671193,,,,
,-1.020081,,,,
,-0.883358,,,,
,-0.564134,,,,
,-0.618457,,,,
,-0.666524,,,,
,-0.571612,,,,
,-0.756554,,,,
,-0.592211,,,,
,-0.424512,,,,
,-0.615711,,,,
,-1.247139,,,,
,-1.346018,,,,
,-0.777611,,,,
,-0.187384,,,,
,0.934019,,,,
,1.59566,,,,
,1.290933,,,,
,1.837519,,,,
,2.074342,,,,
,1.379284,,,,
,2.738578,,,,
,3.259681,,,,
,2.53563,,,,
,1.435895,,,,
,0.522019,,,,
,0.266884,,,,
,-0.178075,,,,
,0.168615,,,,
,0.00885,,,,
,0.219886,,,,
,0.027772,,,,
,0.25605,,,,
,0.018006,,,,
,0.129856,,,,
,-0.207373,,,,
,-0.199591,,,,
,-0.443586,,,,
,-0.507675,,,,
,-0.660268,,,,
,-1.104159,,,,
,-1.032441,,,,
,-0.912198,,,,
,-0.243995,,,,
,0.290384,,,,
,0.035859,,,,
,0.353862,,,,
,0.547807,,,,
,0.277413,,,,
,0.861079,,,,
,0.353862,,,,
,-0.176244,,,,
,-1.190374,,,,
,-1.080355,,,,
,-0.093234,,,,
,0.071566,,,,
,-0.202338,,,,
,-0.518967,,,,
,-0.270241,,,,
,-0.308847,,,,
,-0.382397,,,,
,-0.669881,,,,
,-0.824762,,,,
,-0.675985,,,,
,-0.82934,,,,
,-0.827204,,,,
,-0.893887,,,,
,-1.803949,,,,
,-0.979033,,,,
,-0.053407,,,,
,0.116275,,,,
,0.924405,,,,
,0.989868,,,,
,1.068605,,,,
,2.053437,,,,
,1.660359,,,,
,1.608478,,,,
,1.966765,,,,
,1.62862,,,,
,1.067079,,,,
,-0.166326,,,,
,-0.640126,,,,
,-1.08127,,,,
,-0.931119,,,,
,-0.869014,,,,
,-1.106448,,,,
,-1.039308,,,,
,-0.94882,,,,
,-0.875271,,,,
,-0.825983,,,,
,-0.933561,,,,
,-1.084627,,,,
,-1.462447,,,,
,-1.208533,,,,
,-0.625629,,,,
,-0.415052,,,,
,-0.204016,,,,
,-0.442976,,,,
,0.064241,,,,
,0.93585,,,,
,1.072725,,,,
,0.617847,,,,
,1.248207,,,,
,0.998413,,,,
,1.094699,,,,
,1.731467,,,,
,1.782433,,,,
,1.183507,,,,
,0.220649,,,,
,-0.120395,,,,
,0.204627,,,,
,-0.079043,,,,
,-0.575579,,,,
,-0.526749,,,,
,-0.223701,,,,
,-0.19303,,,,
,0.159307,,,,
,0.179449,,,,
,0.180975,,,,
,-0.081332,,,,
,-0.371563,,,,
,-0.912198,,,,
,-0.733207,,,,
,-0.774102,,,,
,-0.58916,,,,
,-0.622883,,,,
,-0.206305,,,,
,0.271462,,,,
,0.307932,,,,
,0.297861,,,,
,0.269784,,,,
,0.232246,,,,
,0.234535,,,,
,0.975829,,,,
,0.966521,,,,
,0.182195,,,,
,-0.727103,,,,
,-0.996276,,,,
,-0.539872,,,,
,-0.490127,,,,
,-0.440535,,,,
,-0.406049,,,,
,-0.126041,,,,
,-0.112766,,,,
,-0.291604,,,,
,-0.88641,,,,
,-0.649434,,,,
,-0.308084,,,,
,-0.079348,,,,
,-0.125126,,,,
,-0.789819,,,,
,-1.240272,,,,
,-1.408276,,,,
,-0.957823,,,,
,-0.100864,,,,
,0.114139,,,,
,0.392315,,,,
,0.587023,,,,
,1.412549,,,,
,0.96118,,,,
,1.347087,,,,
,1.237678,,,,
,0.806757,,,,
,0.310373,,,,
,-0.903653,,,,
,-0.792871,,,,
,-0.25605,,,,
,-0.359813,,,,
,-0.259407,,,,
,-0.491195,,,,
,-0.519883,,,,
,-0.327311,,,,
,-0.246895,,,,
,-0.296182,,,,
,-0.474257,,,,
,-0.800348,,,,
,-0.724051,,,,
,-0.880001,,,,
,-0.353862,,,,
,-0.811029,,,,
,-0.621051,,,,
,-0.387585,,,,
,0.358135,,,,
,1.11362,,,,
,1.01825,,,,
,0.862758,,,,
,1.525315,,,,
,1.086916,,,,
,1.571245,,,,
,2.162694,,,,
,1.161229,,,,
,0.831629,,,,
,-0.434431,,,,
,-0.502335,,,,
,-0.904874,,,,
,-0.838496,,,,
,-0.494552,,,,
,-0.655995,,,,
,-0.310831,,,,
,-0.282296,,,,
,-0.254372,,,,
,-0.077517,,,,
,-0.430311,,,,
,-0.584734,,,,
,-0.467696,,,,
,-0.769371,,,,
,-1.283761,,,,
,-1.707663,,,,
,-0.774254,,,,
,-1.046632,,,,
,0.260933,,,,
,0.949888,,,,
,0.35432,,,,
,0.898465,,,,
,1.771752,,,,
,1.230811,,,,
,1.542558,,,,
,1.715292,,,,
,0.840174,,,,
,0.39201,,,,
,-0.925779,,,,
,-0.673848,,,,
,0.589465,,,,
,0.060121,,,,
,0.309763,,,,
,0.297555,,,,
,0.620899,,,,
,0.696127,,,,
,0.143284,,,,
,-0.050966,,,,
,0.238044,,,,
,-0.149846,,,,
,0.118717,,,,
,-0.460219,,,,
,-1.072573,,,,
,-1.028016,,,,
,-1.534623,,,,
,-0.632954,,,,
,0.062716,,,,
,0.811487,,,,
,0.569323,,,,
,1.319925,,,,
,1.628925,,,,
,0.960722,,,,
,1.85934,,,,
,1.938993,,,,
,1.337473,,,,
,0.614948,,,,
,-0.552232,,,,
,-0.370037,,,,
,-0.628529,,,,
,-0.387432,,,,
,-0.549791,,,,
,-0.065462,,,,
,-0.093081,,,,
,-0.043336,,,,
,-0.428938,,,,
,-0.592822,,,,
,-1.013214,,,,
,-1.118656,,,,
,-1.179235,,,,
,-1.083254,,,,
,-1.295968,,,,
,-1.161229,,,,
,-1.333506,,,,
,-0.93173,,,,
,0.043184,,,,
,0.617542,,,,
,0.752434,,,,
,1.754814,,,,
,2.035126,,,,
,1.310312,,,,
,2.572404,,,,
,2.520218,,,,
,1.856135,,,,
,1.237373,,,,
,1.024201,,,,
,0.069887,,,,
,-0.33784,,,,
,-0.51912,,,,
,-0.908688,,,,
,-0.746788,,,,
,-0.646992,,,,
,-0.295114,,,,
,-0.415204,,,,
,-0.335398,,,,
,-0.625324,,,,
,-0.691397,,,,
,-0.949888,,,,
,-0.844752,,,,
,-1.273232,,,,
,-0.999023,,,,
,-1.061739,,,,
,-0.757317,,,,
,0.020142,,,,
,0.186621,,,,
,0.406964,,,,
,0.732444,,,,
,0.974913,,,,
,0.780358,,,,
,0.695517,,,,
,0.267647,,,,
,-0.311289,,,,
,-1.359294,,,,
,-1.173131,,,,
,-0.11948,,,,
,-0.35493,,,,
,-0.707114,,,,
,-1.051668,,,,
,-1.045411,,,,
,-0.738548,,,,
,-0.793939,,,,
,-0.833002,,,,
,-1.098971,,,,
,-1.140019,,,,
,-1.257667,,,,
,-1.091036,,,,
,-1.312753,,,,
,-1.146275,,,,
,-0.504471,,,,
,-0.310068,,,,
,-0.009003,,,,
,0.757622,,,,
,0.563982,,,,
,0.691549,,,,
,0.598926,,,,
,0.651112,,,,
,0.740226,,,,
,0.934782,,,,
,0.718711,,,,
,-0.343028,,,,
,-0.112308,,,,
,-0.798822,,,,
,-0.100864,,,,
,-0.786157,,,,
,-0.97705,,,,
,-0.999633,,,,
,-0.961028,,,,
,-0.847194,,,,
,-1.100345,,,,
,-1.24897,,,,
,-1.374248,,,,
,-1.400189,,,,
,-1.46382,,,,
,-1.070894,,,,
,-0.976897,,,,
,-0.557573,,,,
,-0.098422,,,,
,-0.088809,,,,
,1.07181,,,,
,1.723075,,,,
,1.676686,,,,
,1.313364,,,,
,1.635334,,,,
,1.111789,,,,
,1.411175,,,,
,2.702566,,,,
,2.515487,,,,
,1.511734,,,,
,1.103396,,,,
,0.403149,,,,
,-0.231483,,,,
,-0.9447,,,,
,-1.533555,,,,
,-0.861995,,,,
,-0.846583,,,,
,-0.43382,,,,
,-0.507523,,,,
,-0.781426,,,,
,-0.705435,,,,
,-1.083865,,,,
,-0.786309,,,,
,-1.361888,,,,
,-0.975066,,,,
,-0.766472,,,,
,-0.457472,,,,
,-0.285806,,,,
,0.436415,,,,
,1.156956,,,,
,0.948057,,,,
,1.159093,,,,
,1.873531,,,,
,0.812555,,,,
,1.107669,,,,
,0.837428,,,,
,0.600451,,,,
,-0.016175,,,,
,-1.130405,,,,
,-0.668508,,,,
,0.078127,,,,
,-0.260323,,,,
,-0.126804,,,,
,-0.390484,,,,
,-0.040437,,,,
,0.344554,,,,
,0.139927,,,,
,-0.260781,,,,
,-0.001984,,,,
,-0.017853,,,,
,0.159764,,,,
,-0.052644,,,,
,-0.347148,,,,
,-1.18839,,,,
,-1.337473,,,,
,-1.336558,,,,
,-0.851924,,,,
,-0.556657,,,,
,-0.609302,,,,
,-0.364849,,,,
,0.195776,,,,
,-0.034486,,,,
,0.747245,,,,
,0.84933,,,,
,-0.257576,,,,
,-0.528275,,,,
,-1.700643,,,,
,-1.41911,,,,
,-1.305887,,,,
,-1.545609,,,,
,-1.298104,,,,
,-1.268807,,,,
,-0.877712,,,,
,-0.887325,,,,
,-0.766472,,,,
,-1.048921,,,,
,-1.115604,,,,
,-0.952177,,,,
,-1.018708,,,,
,-0.576342,,,,
,-0.270241,,,,
,-0.289315,,,,
,-0.09476,,,,
,-0.499283,,,,
,1.163365,,,,
,1.797692,,,,
,1.300851,,,,
,1.828363,,,,
,2.078005,,,,
,1.217841,,,,
,1.979735,,,,
,2.055421,,,,
,1.313364,,,,
,0.757011,,,,
,0.56917,,,,
,0.423902,,,,
,-0.667745,,,,
,-0.095981,,,,
,-0.170141,,,,
,0.621662,,,,
,0.661946,,,,
,0.684225,,,,
,0.201422,,,,
,0.221717,,,,
,-0.033418,,,,
,-0.447706,,,,
,-1.065859,,,,
,-1.093173,,,,
,-0.209967,,,,
,0.958433,,,,
,0.462966,,,,
,0.332499,,,,
,1.250343,,,,
,1.589403,,,,
,1.259498,,,,
,2.30491,,,,
,2.364116,,,,
,1.681569,,,,
,2.16483,,,,
,1.568498,,,,
,0.442518,,,,
,-0.738243,,,,
,-1.473586,,,,
,-0.346995,,,,
,0.048982,,,,
,-0.267037,,,,
,-0.245064,,,,
,-0.127567,,,,
,-0.260628,,,,
,-0.35905,,,,
,-0.60686,,,,
,-0.746483,,,,
,-0.525223,,,,
,-0.642414,,,,
,-0.957365,,,,
,-1.127048,,,,
,-1.574297,,,,
,-0.534837,,,,
,-0.690939,,,,
,-0.482497,,,,
,0.538804,,,,
,0.589923,,,,
,0.410779,,,,
,1.076235,,,,
,0.755028,,,,
,0.872829,,,,
,0.981322,,,,
,0.972625,,,,
,-0.128941,,,,
,-0.211035,,,,
,-0.054628,,,,
,0.737785,,,,
,0.582293,,,,
,0.535294,,,,
,0.027161,,,,
,-0.013123,,,,
,-0.204169,,,,
,-0.431226,,,,
,-1.013519,,,,
,-0.833918,,,,
,-1.239356,,,,
,-1.089816,,,,
,-0.856502,,,,
,-0.550554,,,,
,-0.583361,,,,
,-0.167699,,,,
,-0.010071,,,,
,0.909299,,,,
,1.532181,,,,
,0.841242,,,,
,1.412244,,,,
,2.113864,,,,
,1.276741,,,,
,1.772057,,,,
,1.910916,,,,
,1.190069,,,,
,0.456404,,,,
,-0.549791,,,,
,-0.9241,,,,
,-1.499832,,,,
,-1.27369,,,,
,-1.46794,,,,
,-1.322214,,,,
,-1.38615,,,,
,-1.091799,,,,
,-0.901516,,,,
,-0.544145,,,,
,-0.62624,,,,
,-1.046327,,,,
,-1.094393,,,,
,-1.096072,,,,
,-0.876339,,,,
,-0.482803,,,,
,0.189215,,,,
,-0.146641,,,,
,0.899991,,,,
,1.371044,,,,
,0.831934,,,,
,1.415601,,,,
,2.244941,,,,
,1.655018,,,,
,2.052827,,,,
,2.000182,,,,
,0.909604,,,,
,0.269173,,,,
,-0.885952,,,,
,-1.000702,,,,
,-0.970183,,,,
,-0.540177,,,,
,-0.54094,,,,
,-0.669271,,,,
,-0.778069,,,,
,-0.740074,,,,
,-0.911588,,,,
,-0.972319,,,,
,-0.863979,,,,
,-0.892971,,,,
,-0.952025,,,,
,-1.058839,,,,
,-1.28605,,,,
,-0.786462,,,,
,-0.233009,,,,
,-0.028993,,,,
,-0.387585,,,,
,-0.483718,,,,
,-0.395367,,,,
,-0.142674,,,,
,0.263375,,,,
,-0.101474,,,,
,0.604114,,,,
,1.20899,,,,
,0.722983,,,,
,0.087283,,,,
,-0.994903,,,,
,-1.178472,,,,
,-0.976439,,,,
,-0.863368,,,,
,-0.613574,,,,
,-0.411084,,,,
,-0.025483,,,,
,0.219733,,,,
,-0.276345,,,,
,-0.678731,,,,
,-1.239051,,,,
,-1.157109,,,,
,-0.942564,,,,
,-0.4326,,,,
,-0.154881,,,,
,-0.416425,,,,
,-0.006867,,,,
,0.493179,,,,
,1.597033,,,,
,1.782433,,,,
,1.391033,,,,
,1.941129,,,,
,1.987365,,,,
,1.316263,,,,
,2.063661,,,,
,2.121036,,,,
,1.465193,,,,
,0.604266,,,,
,0.234077,,,,
,0.480666,,,,
,0.045778,,,,
,0.14481,,,,
,-0.370189,,,,
,-0.36729,,,,
,-0.712607,,,,
,-0.600909,,,,
,-0.888088,,,,
,-0.524003,,,,
,-0.317392,,,,
,0.276345,,,,
,-0.042878,,,,
,-0.890072,,,,
,-1.27018,,,,
,-0.226905,,,,
,-0.443739,,,,
,-0.043489,,,,
,0.605487,,,,
,0.918759,,,,
,1.015656,,,,
,2.036194,,,,
,1.848353,,,,
,1.443983,,,,
,2.787255,,,,
,2.18543,,,,
,1.459089,,,,
,0.317698,,,,
,-0.555132,,,,
,-0.251778,,,,
,-0.393383,,,,
,-0.010224,,,,
,-0.275124,,,,
,-0.388043,,,,
,-0.457778,,,,
,-0.554369,,,,
,-0.519883,,,,
,-0.703757,,,,
,-1.067537,,,,
,-0.6386,,,,
,-1.02771,,,,
,-1.032746,,,,
,-1.312296,,,,
,-0.933103,,,,
,-0.612659,,,,
,-0.552843,,,,
,0.879085,,,,
,0.702841,,,,
,0.442976,,,,
,0.811487,,,,
,0.806604,,,,
,0.823542,,,,
,1.541795,,,,
,1.390881,,,,
,0.445723,,,,
,-0.109714,,,,
,-0.697806,,,,
,-0.103915,,,,
,0.039216,,,,
,0.343791,,,,
,0.187384,,,,
,0.051118,,,,
,-0.208899,,,,
,-0.534837,,,,
,-0.641194,,,,
,-1.110416,,,,
,-1.608935,,,,
,-0.924558,,,,
,-0.934019,,,,
,-0.661641,,,,
,-0.822779,,,,
,-0.204169,,,,
,-0.346385,,,,
,0.404065,,,,
,1.485488,,,,
,1.333048,,,,
,1.458632,,,,
,2.53563,,,,
,1.378368,,,,
,1.847895,,,,
,2.373729,,,,
,2.093264,,,,
,1.421247,,,,
,-0.038758,,,,
,-0.562303,,,,
,-0.811029,,,,
,-0.600909,,,,
,-0.488296,,,,
,-0.159154,,,,
,-0.179144,,,,
,-0.005951,,,,
,0.02823,,,,
,-0.117496,,,,
,0.145726,,,,
,-0.135807,,,,
,-0.02884,,,,
,-0.270852,,,,
,-0.733665,,,,
,-1.205481,,,,
,-1.282998,,,,
,-1.488845,,,,
,-0.616169,,,,
,-0.16953,,,,
,0.072176,,,,
,0.463881,,,,
,1.3979,,,,
,1.373027,,,,
,1.88818,,,,
,2.217932,,,,
,1.410565,,,,
,0.838038,,,,
,-0.263222,,,,
,-0.323496,,,,
,0.02945,,,,
,0.272835,,,,
,0.749534,,,,
,0.421766,,,,
,0.728934,,,,
,0.718863,,,,
,0.311594,,,,
,-0.304575,,,,
,-0.221412,,,,
,-0.749382,,,,
,-0.787988,,,,
,-0.965758,,,,
,-1.446882,,,,
,-1.434675,,,,
,-0.73397,,,,
,-0.701468,,,,
,-0.046846,,,,
,0.348979,,,,
,0.247658,,,,
,0.64745,,,,
,0.955687,,,,
,0.69628,,,,
,0.788751,,,,
,1.019318,,,,
,0.069277,,,,
,-0.16068,,,,
,-0.415357,,,,
,-0.48677,,,,
,0.19303,,,,
,-0.268563,,,,
,0.543077,,,,
,0.281686,,,,
,0.525376,,,,
,0.487838,,,,
,-0.076907,,,,
,-0.469222,,,,
,-0.622577,,,,
,-0.947447,,,,
,-0.867794,,,,
,-0.96881,,,,
,-1.582689,,,,
,-1.10187,,,,
,-0.603046,,,,
,-0.505844,,,,
,0.693838,,,,
,1.070131,,,,
,0.985748,,,,
,1.993621,,,,
,1.725363,,,,
,1.509445,,,,
,2.336496,,,,
,2.498092,,,,
,1.764427,,,,
,0.815607,,,,
,0.318461,,,,
,-0.640583,,,,
,-0.856197,,,,
,-0.469527,,,,
,-0.723746,,,,
,-0.809503,,,,
,-0.393078,,,,
,0.149846,,,,
,0.153813,,,,
,0.507065,,,,
,0.030366,,,,
,-0.105594,,,,
,-0.776696,,,,
,-1.077608,,,,
,-1.585589,,,,
,-1.27903,,,,
,-1.629383,,,,
,-1.341441,,,,
,-0.448622,,,,
,0.272835,,,,
,0.56093,,,,
,0.973082,,,,
,0.919217,,,,
,0.540483,,,,
,0.601825,,,,
,0.458083,,,,
,0.447096,,,,
,-0.077517,,,,
,-0.559557,,,,
,-0.931272,,,,
,-1.266976,,,,
,-1.50151,,,,
,-1.184576,,,,
,-1.033662,,,,
,-0.263832,,,,
,-0.337077,,,,
,-0.487533,,,,
,-0.489822,,,,
,-0.763878,,,,
,-0.510422,,,,
,-0.586718,,,,
,-0.641804,,,,
,-1.057619,,,,
,-1.011688,,,,
,-0.430311,,,,
,0.121464,,,,
,1.194341,,,,
,1.257667,,,,
,0.631428,,,,
,1.548509,,,,
,1.223944,,,,
,0.928525,,,,
,1.710715,,,,
,1.050599,,,,
,0.260323,,,,
,-0.78692,,,,
,-1.504867,,,,
,-0.698568,,,,
,-0.843989,,,,
,-0.557115,,,,
,-0.827204,,,,
,-0.653401,,,,
,-0.600451,,,,
,-0.360423,,,,
,-0.671865,,,,
,-0.413983,,,,
,-0.678884,,,,
,-0.912808,,,,
,-0.783105,,,,
,-0.615253,,,,
,-0.894955,,,,
,-0.444197,,,,
,-0.398266,,,,
,-0.01709,,,,
,0.883511,,,,
,0.724051,,,,
,0.643483,,,,
,1.457258,,,,
,1.05594,,,,
,1.272927,,,,
,2.165898,,,,
,1.290933,,,,
,0.78402,,,,
,-0.683004,,,,
,-0.439466,,,,
,-0.357219,,,,
,-0.836512,,,,
,-0.335398,,,,
,-0.505844,,,,
,-0.139012,,,,
